Probes	Description	adipose	adrenal	brain	breast	colon	heart	kidney	liver	lung	lymphNode	ovary	prostate	skeltalMuscle	whiteBloodCell	testes	thyroid	testes_R	brain_R	placenta_R	foreskin_R	hLF_r2	hLF_r1
XLOC_001872	na|@chr2:221495106-221498693|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58806	0	0	0	0	0	0
XLOC_004606	na|@chr5:151098089-151105861|	0.7496	1.5918	0.88269	1.2835	2.6693	0.25477	0.75274	0.38449	0.63063	1.1573	1.7284	1.5903	0.47775	2.717	1.6861	0.67911	0.33637	0.97032	0	0.4415	0	0.24047
XLOC_001871	na|@chr2:220782591-220878593|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1084	0	0	0	0	0
XLOC_004603	na|@chr5:149810791-149821794|	0	0	0	0	0	0	0.85185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_008881	na|@chr10:87191698-87192271|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27821	0	2.0411	0	0	0	0	0
XLOC_001874	na|@chr2:221655797-221662613|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58159	0	0	0	0	0	0
XLOC_008882	na|@chr10:87337464-88126250|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4678	0	0	0	0	0	0	0
XLOC_001873	na|@chr2:221605023-221605403|	0	0	1.1882	0	0	0	0	0	0	0	0	0	0	0	0	0.81284	0	0	0	0	0	0
XLOC_004607	na|@chr5:151329131-151650009|	0	0	0.036654	0.063694	0	0.099418	0	0	0	0.19222	0.056297	0.10171	0	0	0.10984	0.044405	0.14961	0	0	0	0	0
XLOC_004609	na|@chr5:153476605-153537442|	1.7834	0	3.0993	1.2141	0	0.76381	0.76574	0	0.79382	0	0.5264	0	0	0	0.56215	0.82895	0	0	0	0	0	0
XLOC_012641	na|@chr18:21978414-21982646|	0.14987	0.10431	0.43806	0	0	0.78033	0.064483	0	0	0.06546	0.1115	0	0	0	0.10342	0.036694	0.31034	0.36623	0	0.49859	0	0
XLOC_012642	na|@chr18:22069209-22070990|	0	0	0	0	0	0	0	0	0	0.23086	0	0	0	0	0	0	1.146	0	0	0	0	0
XLOC_000214	na|@chr1:56880634-56881638|	0	0	0	0	0	0.30491	0.61505	3.5187	0.46146	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_012643	na|@chr18:22080014-22081308|	0	0	2.5775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0995	0	0	0	0
XLOC_000213	na|@chr1:56700767-56719436|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73665	0	2.5169	0	0	0	0	0
XLOC_012644	na|@chr18:22208145-22242162|	0.11511	0	0	0.20475	0.096296	0.22084	0	0	0	0.08884	0.12981	0.22316	0	0	0.17914	0.055218	0	0	0	0	0	0.33393
XLOC_000212	na|@chr1:56611392-56621430|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16299	0	0	0	0	0	0	0
XLOC_012645	na|@chr18:22515986-22520458|	0	0	0.34672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4669
XLOC_000211	na|@chr1:56441022-56483498|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50713	0.7304	0	0	0	0	0	0
XLOC_000210	na|@chr1:56427583-56436730|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29947	0	0	0	0	0	0
XLOC_012647	na|@chr18:24002981-24018001|	0	0.061338	0	0	0	0	2.7113	0	0	0.18168	0	0	0	0	0.28809	0	0	0	0	0	0	0
XLOC_012638	na|@chr18:20685924-20686303|	0	0	0	1.0821	0	0	0	0	0	0	0	0	0.98181	0	0.95426	0	0	0	2.2948	0	0	0
XLOC_001881	na|@chr2:224370193-224375651|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_012637	na|@chr18:19495222-19496693|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5582	0	1.0773	0	0	0	0	0
XLOC_001880	na|@chr2:223605211-223642292|	0	0	0	0	0	0	1.6771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000209	na|@chr1:56410759-56415792|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.417	0	2.0242	0	0	0	0	0
XLOC_000207	na|@chr1:56289439-56333921|	0	0	0	0	0.66434	0	0	0	0	0.27639	0	0	0	0	9.9111	0	12.21	0	0	0	0	0
XLOC_000208	na|@chr1:56336185-56345756|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66383	0.22541	1.8513	0	0	0	0	0
XLOC_008896	na|@chr10:91406045-91410579|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004611	na|@chr5:154258473-154263999|	1.1665	0.31967	0.651	0.91469	0.78797	0.43045	0.26128	0.32389	0.24244	0.70548	0.4201	0.33254	1.7823	0.31556	0.846	0.28423	0.51643	0	0	0	0	0
XLOC_008897	na|@chr10:91426943-91461177|	0	0.49072	0.60801	0.47291	0.081981	0.57284	0.8068	0.1184	0.55592	1.1402	0.75053	0.82822	0.027657	0.5662	0.44569	0.30331	0.39995	0	0.13582	0	0	0
XLOC_004612	na|@chr5:154496131-154499168|	0	0	0	0	0	0.35565	0	0	0	0	0	0	0	0	0.65646	0	0	0	0	0	0	0
XLOC_001887	na|@chr2:226264425-226265304|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_008899	na|@chr10:91567030-91600894|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004615	na|@chr5:157681875-157714915|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54356	0	0	0	0	0	0	0
XLOC_004616	na|@chr5:157912249-157922781|	0.17051	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7763	0	3.9431	0	0	0	0	0
XLOC_008894	na|@chr10:89584476-89601145|	0	0	0	0	0	0	0	0	0	0	0.2679	0	0	0	16.965	0	22.178	0	0	0	0	0
XLOC_004617	na|@chr5:157929676-157942094|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28575	0	0	0	0	0	0	0
XLOC_008895	na|@chr10:89832453-89840364|	0	0	0	0	0	0	0	0	0.12302	0	0	0	0	0.48222	0	0	0	0	0.45799	0	0	0
XLOC_001882	na|@chr2:224904214-224907185|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32811	0	0	0	0	0	0	0
XLOC_012636	na|@chr18:14918960-14931880|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093532	0	1.6878	0	0	0	0	0
XLOC_012633	na|@chr18:12890076-12892246|	0	0.86249	0	0	0	0	0	0.62581	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_012632	na|@chr18:12438421-12439075|	0	0.31495	0	0	0.70646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0951
XLOC_012631	na|@chr18:12288321-12291290|	0.41607	0.2001	0	0.79334	0.2506	0.82942	0	0	0	0	0	0.29475	0	0	0.40162	0.23462	0	0	0	1.4829	0	0.58866
XLOC_012630	na|@chr18:12218589-12224800|	0	0	0.24505	0	0	0.050605	0	0	0	0	0	0	0	0	0.98672	0.032524	4.6325	0	0	0	0	0
XLOC_001847	na|@chr2:216341369-216351340|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.807	0	4.0437	0	0	0	0	0
XLOC_001846	na|@chr2:216318429-216328594|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6885	0	1.4928	0	0	0	0	0
XLOC_001849	na|@chr2:216395169-216578618|	0	0	0	0	0	0	0	0	0.0022081	0	0	0	0	0.3542	0.10326	0	0	0	0	0	0	0
XLOC_001848	na|@chr2:216395169-216578618|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004628	na|@chr5:169758396-169762104|	0.15263	0.14761	0	0.1084	0	0	0.060599	0	0	0	0.040406	0.54702	0.14095	0.22363	0.079652	0.039933	0	0	0	0	0	0
XLOC_004627	na|@chr5:168895988-168926516|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.611	0	0	0	0	0	0	0
XLOC_001850	na|@chr2:216395169-216578618|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004626	na|@chr5:163897275-163978193|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9952	0	2.625	0	0	0	0	0
XLOC_001851	na|@chr2:216582765-216584147|	0	0	0	0.15743	0	0	0	0	0	0	0.6427	0.4173	0	0	0	0	0	0	0.85025	0	0	0
XLOC_004625	na|@chr5:163136176-163158626|	4.9352	9.3361	2.4678	8.6902	47.273	4.7265	6.3274	0	5.9407	8.2774	5.3499	66.12	23.937	0	18.606	9.0799	10.513	0	1.3968	5.5903	3.5141	41.58
XLOC_001852	na|@chr2:216734645-216735241|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005754	na|@chr6:58778111-58778756|	0.64164	0	0.45421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004624	na|@chr5:162180832-162181273|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53278	0	0	0	0	0	0	0
XLOC_001853	na|@chr2:216773380-216777417|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67922	0	0	0	0	0	0	0
XLOC_005755	na|@chr6:62340206-62371274|	0	0	1.5548	0	0	0	0	0	1.1941	0	0	0	0	0	0	0	0	2.3362	0	0	0	0
XLOC_001854	na|@chr2:217074539-217084905|	2.1014	5.683	31.783	7.448	2.1855	2.9636	7.3321	1.1815	1.5299	3.4902	10.475	3.1871	7.9815	6.994	3.5294	6.914	2.4718	22.582	0.99732	1.7864	1.1674	3.3339
XLOC_002900	na|@chr3:164169032-164405798|	0.044805	0	0	0	0.85946	0.61677	0.49703	0	0.39936	1.3807	0.70532	1.4464	0.11345	0	0.13863	7.0905	0.54701	0	0	0	0	0
XLOC_004622	na|@chr5:160486910-160509390|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85837	0	2.9733	0	0	0	0	0
XLOC_001855	na|@chr2:217259850-217264406|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1851	0	0	0	0	0
XLOC_005757	na|@chr6:68936863-69039791|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0378	0	0	0	0	0
XLOC_004621	na|@chr5:159003427-159012901|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73319	0	2.0306	0	0	0	0	0
XLOC_001856	na|@chr2:217374175-217394310|	2.9324	4.2053	2.3112	3.0184	4.0867	0.15577	0.8529	0.95432	9.0032	26.913	2.3534	2.3668	1.7892	5.3342	6.3853	3.7175	4.7169	0.81713	0	0.89379	0.98347	7.8037
XLOC_004620	na|@chr5:158848339-158871718|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9674	0	0	0	0	0	0	0
XLOC_005751	na|@chr6:57125323-57128144|	0	0	0	0	0	0	0	0	0.19125	0.11902	0	0.26845	0	0	0	0.095395	0	0	0	0	0	0
XLOC_005753	na|@chr6:58234691-58239687|	0.21919	0.71359	0.93222	0.68683	0.41969	0.41874	0.61547	0.2785	0.41201	1.6302	1.4592	1.4441	0.15937	0.2603	0.81814	1.0294	0.7775	0.63822	0.49465	0.68983	0.44097	0.84212
XLOC_012628	na|@chr18:12073318-12075074|	0.24439	0.22814	0.26597	0	0	0	0.25058	0	0	0.53654	0	0.27805	0	0	0.64078	0.21796	0	0	0	0	0	0
XLOC_012626	na|@chr18:11447607-11506982|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.42	0	7.5522	0	0	0	0	0
XLOC_012627	na|@chr18:11447607-11506982|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17468	0	1.671	0	0	0	0	0
XLOC_012623	na|@chr18:9646152-9648542|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95273	0	0	0	0	0	0	0
XLOC_012622	na|@chr18:8974492-8998420|	0	0	0.074281	0	19.45	0	0	0	0	0	0	0.10514	0	0	0.06182	0	0.22214	0	0	0	0	0
XLOC_012625	na|@chr18:11185329-11186676|	0	0	0	0	0	0	0	0	0	0	0	0	2.6468	0	0	0	0	0	0	0	0	0
XLOC_012624	na|@chr18:10017462-10020821|	0	0	0	0	0	0	0	0	0	0	0	1.5272	0	0	0	0	0	0	0	0	0	0
XLOC_012621	na|@chr18:7272466-7277412|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17567	0	1.2107	0	0	0	0	0
XLOC_002903	na|@chr3:166255714-166261364|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9633	0	2.1621	0	0	0	0	0
XLOC_002904	na|@chr3:167110583-167126307|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001857	na|@chr2:217398739-217443933|	0	0	0.46603	0	0.54319	0	0	0	0.65012	0	0.2354	0.37285	1.32	0	1.3255	0	3.7713	0	0	0	0	0
XLOC_004629	na|@chr5:171165000-171172081|	0	0	0	0	0	0.097641	0	0	0	0	0	0	0	0	1.2143	0	4.6555	0	0	0	0	0
XLOC_002906	na|@chr3:167582560-167601170|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40457	0	0	0	0	0	0
XLOC_002907	na|@chr3:167582560-167601170|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_002908	na|@chr3:167582560-167601170|	0	0	0	0.54274	0	1.5067	0	0	0	0	0	0	0	0	0	0.59983	0	0	0	0	0	0
XLOC_002909	na|@chr3:167613735-167641795|	0	0.037337	0	2.2743	0	2.1604	0	0	0.054276	0	0	0	0.7512	0	1.9646	0.57008	6.364	0	0	0	0	0
XLOC_004637	na|@chr5:172700825-172708051|	0	0	0	0	0	1.1828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001862	na|@chr2:217732734-217733879|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1137	0	5.6441	0	0	0	0	0
XLOC_004636	na|@chr5:172243601-172252561|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48	0	5.2515	0	0	0	0	0
XLOC_001863	na|@chr2:217852692-217861287|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79185	0	0	0	0	0	0	0
XLOC_005769	na|@chr6:78060411-78078829|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65832	0	0	0	0	0	4.2156	0
XLOC_004638	na|@chr5:172722153-172724670|	0	0	0	0	0	0	0	0	0.60395	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001861	na|@chr2:217664301-217675651|	0	0	0	0	0	0	0	0	0.63214	0	0	0.27887	0	0	0.83928	0.12354	0	0	0	0	0	0
XLOC_004633	na|@chr5:172044799-172055726|	0	0	0	0	1.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001866	na|@chr2:219838968-219844350|	0	0.018939	0	0	0	0	0	0	0	0	0	0	0	0	28.879	0	40.019	0	0	0	0	0
XLOC_005768	na|@chr6:77822660-77860954|	0	0	0	0	0	0	0.28805	0	0	0	0	0	0	0	0.21908	0	0	0	0	0	0	0.57
XLOC_004632	na|@chr5:171960624-171963089|	0.27705	0	0.55374	0.4398	0.55703	0.25735	0	0.21544	0	0.18083	0.33882	0.15905	0.19358	0	2.4014	0	0	0	0	0	0	0
XLOC_004635	na|@chr5:172199210-172209337|	0	0.61105	0	0	0	0	0	0	0.43678	0.28903	0.089283	0.079269	0.3363	0.071749	0.96239	0.13899	4.2096	0	0	0	0	0
XLOC_001864	na|@chr2:218147406-218621316|	0	0	0.23182	0	0	0	0	0	0	0	0	0.21774	0	0	0	0	0	0	0	0	0	0.41669
XLOC_002912	na|@chr3:168619732-168639784|	0	0	0	0.19072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001865	na|@chr2:218851518-218858457|	0.70125	0.57972	0	0.62043	0.28678	0.53603	1.1037	0	4.9396	0	1.0412	1.4874	0.38207	0.22551	0.26378	1.8377	0	0	0	0	0	0
XLOC_005763	na|@chr6:71998476-72058295|	0	0.1074	0.65651	0	0	0.12138	0.74302	0	0	0.049076	0	0	0	0	0.66741	0.18786	0	0.512	0	0	0	0
XLOC_012619	na|@chr18:6774029-6779022|	0	0	0	0	0	0	1.1295	0	0	0	0	0	0	0	0.35609	0	0	0	2.1091	0	0	0
XLOC_005764	na|@chr6:72117910-72130522|	0.54414	0.89176	0.67866	1.9394	0.22156	2.3812	7.4452	0.28522	1.8204	0.48819	0.55784	0.72097	0	0	0.92493	9.5522	4.1016	0.55807	6.5069	0.60223	4.1058	1.0749
XLOC_004631	na|@chr5:171906348-171935321|	0.63598	0.5539	0	0.50954	0.60686	0.19632	0.065327	0.26978	0.02178	0.20574	0.41399	0.84826	0.23178	0	0.63408	0.18515	0	0	0	0	0	0
XLOC_005760	na|@chr6:71897276-71943366|	0	0	0	0	0	0	1.1076	0	0	0	0	0	0	0	1.0483	0	0	0	0	0	0	0
XLOC_012616	na|@chr18:5747140-5795898|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1194	0	13.004	0	0	0	0	0
XLOC_012617	na|@chr18:5847052-5851746|	0	0	0.15126	0	0	0	0	0	0	0	0	0	0	0	0.64531	0	0.69483	0	0	0	0	0
XLOC_012618	na|@chr18:5880671-5890156|	0.19505	1.5958	3.2239	0.5088	0.61853	0.1435	1.6844	0.58826	0.58126	1.263	1.236	0	0	0	1.4659	0	1.0646	4.0076	0	0	1.376	0.77549
XLOC_012610	na|@chr18:2636525-2637206|	0	0.62231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_012614	na|@chr18:5209510-5214978|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17441	0	1.2696	0	0	0	0	0
XLOC_012613	na|@chr18:4470281-4485710|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70245	0	0	0	0	0	0	0
XLOC_012611	na|@chr18:3462263-3480436|	0.5325	0	0	0.4058	0	0	0	0	3.257	1.3203	0	0	0	0	0	0	0	0	3.9469	2.4121	5.0396	0
XLOC_001825	na|@chr2:208038357-208124809|	0	0	0	0	0.056134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001824	na|@chr2:208038357-208124809|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001826	na|@chr2:208038357-208124809|	0	0.20626	0	0.3137	0.13697	0	0	0	0.00087514	0.0039701	0	0	0	0.00018739	0.14352	0.0021188	0.83579	0	0	1.0353	0	0.014299
XLOC_005776	na|@chr6:84437773-84446244|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004646	na|@chr5:173756614-173757506|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005777	na|@chr6:86096938-86099904|	0	0	0	0	0.63305	0	0.85741	1.7891	0	0	0.06479	0.034259	0	0	0.036363	0.84609	0	0	0	0	0	0.3597
XLOC_004645	na|@chr5:173664896-173670279|	0	0	0.21257	0	0	0	0	0	0	0	0	0	0	0	0.8615	0	1.7596	0	0	0	0	0
XLOC_005778	na|@chr6:86354448-86356991|	0	0	0	0	0	0	0	0	0.52675	0	0	0	1.6925	0	0	0	0	0	0	0	0	0
XLOC_004644	na|@chr5:173205285-173220885|	0	0	0	0	0	0	0	1.4508	0.083366	0.11258	0	0.7301	0	2.4507	0	0	0	0	0	0	0	0
XLOC_001833	na|@chr2:213660044-213683988|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4564	0	5.9482	0	0	0	0	0
XLOC_004643	na|@chr5:173128537-173155306|	0	0	0	0.027983	0	0	0	0.69159	0.15436	0.0002624	0	0	0	0	0.32468	0.18928	0	0	0	0	0	0
XLOC_001834	na|@chr2:213775726-213784533|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004649	na|@chr5:174045166-174052778|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_012607	na|@chr18:1963907-1972876|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55893	0	0	0	0	0	0	0
XLOC_005770	na|@chr6:79314183-79315753|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005771	na|@chr6:79519431-79523020|	0	0	0	0.036039	0	0	0	0	0	0	0.046187	0	0	0	0	0	0	0	0	0	0	0
XLOC_012605	na|@chr18:951159-1050261|	0	0	1.1313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005772	na|@chr6:80513299-80516942|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004642	na|@chr5:173005972-173012074|	0.094916	0.17603	0.58971	0.27429	0	0.077856	0.13601	0.11194	0	0.15989	0.23266	0	0	0	1.7829	0.65455	2.7096	0	0	0	0	0
XLOC_005773	na|@chr6:82523004-82523909|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004641	na|@chr5:172923686-172951116|	0	0	0	0	0	0	0	0	0.10428	0	0	0	0	0	0.12603	0	0.90799	0	0	0	0	0.26707
XLOC_005774	na|@chr6:82553500-82659629|	0.21351	0.050039	0.052054	0.30055	0.99444	1.167	0.12892	1.7649	0.27579	0.80487	0.16005	1.2876	0	0.21478	1.0061	0	1.8831	0	0.27159	0	0	0
XLOC_004640	na|@chr5:172812058-172898212|	0	0	0.05586	0	0.059238	0	0	0	0	0	0	0.060297	0	0	0.57659	0.79367	3.0792	0	0.25717	0	0	0
XLOC_012608	na|@chr18:2167793-2170196|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69192	0	0	0	0	0	0	0
XLOC_005775	na|@chr6:83386874-83387744|	0	0	0	0	0	0	0	0	0	0	0	0.51746	0	0	0	0	0	0	0	0	0	0
XLOC_012609	na|@chr18:2350556-2371127|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2094	0	2.484	0	0	0	0	0
XLOC_012601	na|@chr18:314886-318033|	0.26528	0.52421	0.16124	0.14267	0.38168	0.4122	0.10635	0	0.5548	0.33189	0.2325	0.33023	0.11544	0.076967	0.59028	0.14642	0	0.37646	1.3879	2.9729	0	0
XLOC_012600	na|@chr18:137412-141924|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1454	0	0.99627	0	0	0	0	0
XLOC_012602	na|@chr18:558299-571069|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76765	0	0	0	0	0	0	0
XLOC_001839	na|@chr2:216139714-216142670|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001836	na|@chr2:215674994-215698897|	0	0	0	0	0	0	0	0	0	0.34041	0	0	0	0	1.151	0.2874	2.6372	0	0	0	0	0
XLOC_001835	na|@chr2:214032965-214039035|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48877	0	2.0151	0	0	0	0	0
XLOC_005787	na|@chr6:96367269-96371958|	0	0	0.50442	0	0	0	0	0	0	0	0	0	0	0	0.024978	0	0	0	0	0	0	0
XLOC_004657	na|@chr5:176170144-176170860|	0	0	1.0073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8031	0	0	0	0
XLOC_005788	na|@chr6:96461405-96462915|	0	0	0.43971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005782	na|@chr6:92100030-92102718|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005780	na|@chr6:88997482-89130752|	0	0	0	0	0	0	0	0	0	0	0	0	0	2.486	0	0	0	0	0	0	0	0
XLOC_004651	na|@chr5:174178306-174277728|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004650	na|@chr5:174178306-174277728|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005783	na|@chr6:93299039-93299804|	0	0	0	0	1.4802	0.61386	0	0	0	1.2104	0	0	0	0	0	0.33098	0	0	0	0	0	0
XLOC_004653	na|@chr5:175399603-175414364|	0	0	0	0	0	0	0	0	0	0.11418	0	0	0	0.32107	3.3682	0	9.7069	0	0	0	0	0
XLOC_005784	na|@chr6:95256289-95317650|	0	0	0.903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27292	0	0	0	0
XLOC_004652	na|@chr5:174413297-174414053|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004669	na|@chr5:177366559-177392855|	0	0.070912	0.62024	0.14189	0.011575	0.016643	0.1096	0.017714	0	0.011368	0.0062966	0.0022995	0	0	0.28445	0.69376	0.59895	0.11512	0.40423	0	0	0.018971
XLOC_005716	na|@chr6:41137778-41145579|	0	0.44521	0	0	0.1165	0	0.32527	0	0	0.71089	0	0	0.13686	0.80357	0.10464	0.22703	0	0	0	0	0	0
XLOC_009994	na|@chr12:6258940-6289931|	2.547	0	1.0267	0.30541	0	0.35025	0	0	0.9915	0.77264	0	0.26117	0	0.34905	0	0.28569	0	0	0	0	0	0
XLOC_009993	na|@chr12:5641075-5643050|	0.67235	0	0	0	0	0	0	0	0.89599	1.0136	0	0	0	0	0.72906	0	0	0	0	0	0	0
XLOC_005715	na|@chr6:40846473-40966970|	0	0	0.20248	0	0	4.2596	0.055007	0	0.052374	0.17991	0.68275	0.36861	0.54461	0.046365	0.76311	0.20794	0.20424	0.18937	0	0	0	0
XLOC_002941	na|@chr3:181839671-181859925|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_002942	na|@chr3:182082934-182086044|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0012	0	0	0	0	0	0	0
XLOC_005713	na|@chr6:40302692-40347631|	0	0	0.27574	0	0	0	0	0	0	0	0	0	0	0	0.10933	0	1.041	0	0	0	0	0
XLOC_002943	na|@chr3:182200734-182206014|	0	0	0	0	0	0	0	0	0	0	0.1581	0	0	0	0	0	0	0	0	0	0	0
XLOC_005712	na|@chr6:40302692-40347631|	0	0	0.58115	0	0	0	0	0	0	0	0.00041624	0	0	0.039965	0.47007	0	0	1.6229	0	0	0	0
XLOC_005711	na|@chr6:40239304-40244055|	0	0	0	0	0	0	0.59036	0	0	0	0	0.17479	0	0	0.40456	0	0	0	0	0	0	0
XLOC_002945	na|@chr3:182698646-182704748|	0	0	0	0	0	0	0	0	0	0.51354	0	0.30012	0	0	0.30219	0	0	0	0	0	0	0
XLOC_001804	na|@chr2:200527509-200715899|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3863	0	0	0	0	0	0	0
XLOC_002935	na|@chr3:177652610-177655450|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15353	0	0	0	0	0	0.79668
XLOC_002938	na|@chr3:180565316-180589258|	0	0	0	0	0	0	0	0	0	0	0.0037119	0.028418	0.3875	0	3.3562	0	13.637	0	0	0	0	0
XLOC_002937	na|@chr3:180131961-180220736|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7666	0	5.9396	0	0	0	0	0
XLOC_001808	na|@chr2:202031687-202032954|	48.583	41.709	8.6668	57.404	26.379	28.955	33.313	14.383	42.478	51.566	11.294	19.945	51.924	43.166	17.396	44.742	4.5984	2.9909	12.093	4.9167	0	4.8889
